用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U6953,熊杰生,P37892,餐桌,家居,2000.32,2024-08-09 20:34:21,1,2000.32,成都,女,30
U6937,缪超兴,P87842,人物传记,书籍,64.37,2024-03-24 06:17:52,1,64.37,西安,男,28
U3709,邱时家,P43683,抱枕,家居,599.99,2024-04-21 20:01:28,5,2999.95,成都,男,33
U8729,麻海,P88614,卫衣,服装,272.52,2024-05-10 15:06:09,5,1362.6,杭州,男,60
U4386,方毅,P25708,蓝牙耳机,电子产品,5227.64,2024-09-03 21:22:08,1,5227.64,苏州,女,42
U2134,屈乐,P42190,哑铃,运动,265.65,2024-12-06 02:30:47,1,265.65,成都,女,49
U4744,宗鸣承,P58253,科幻小说,书籍,157.29,2024-07-21 06:24:43,2,314.58,上海,女,64
U2932,柏刚刚,P48180,人物传记,书籍,308.96,2024-02-26 01:27:48,4,1235.84,成都,男,60
U7850,姚政,P71537,夹克,服装,49.37,2024-09-02 12:02:09,1,49.37,广州,男,64
U5752,云朋,P97540,T恤,服装,649.42,2024-10-02 18:26:13,2,1298.84,广州,女,39
U3703,卢奇广,P70105,羽毛球拍,运动,824.12,2024-04-24 14:58:11,3,2472.36,武汉,男,45
U2213,吉榕维,P65925,笔记本电脑,电子产品,9813.71,2024-10-31 07:05:58,5,49068.55,北京,男,29
U3425,湛盛信,P64862,技术教材,书籍,283.79,2024-05-04 03:48:31,5,1418.95,北京,男,24
U1281,屈政,P70443,口红,美妆,125.95,2024-09-01 13:11:46,1,125.95,杭州,男,55
U5063,屈民元,P63500,跑步鞋,运动,117.22,2024-11-14 14:12:13,3,351.66,天津,女,46
U5602,余政仁,P36027,漫画,书籍,22.97,2024-10-15 06:05:19,2,45.94,西安,男,32
U7216,袁朗辉,P26679,拼图,玩具,49.2,2024-06-20 21:40:56,5,246.0,北京,男,45
U7634,席士亮,P89232,台灯,家居,224.96,2024-01-05 23:19:43,5,1124.8,重庆,男,35
U9096,倪宏辰,P44012,羽毛球拍,运动,407.12,2024-07-08 16:29:08,3,1221.36,深圳,女,51
U2609,卜良,P21433,人物传记,书籍,272.55,2024-06-09 10:25:44,1,272.55,南京,女,25
U3428,应学,P29532,面霜,美妆,500.05,2024-05-09 22:15:09,2,1000.1,广州,男,36
U5658,蔡伦时,P10308,香水,美妆,94.69,2024-12-22 14:58:24,1,94.69,深圳,男,56
U4715,卫浩发,P93431,桌游,玩具,572.24,2024-04-27 04:14:36,5,2861.2,上海,女,32
U8249,陈诚宁,P35719,毛绒玩具,玩具,341.93,2024-07-17 20:02:58,1,341.93,西安,男,44
U1106,明宏,P41527,牛仔裤,服装,26.12,2024-10-30 16:12:44,3,78.36,成都,女,52
U6143,苏明,P60917,技术教材,书籍,369.31,2024-11-17 14:29:53,4,1477.24,武汉,男,57
U3542,任哲思,P64214,桌游,玩具,561.62,2024-12-01 00:38:02,1,561.62,成都,女,24
U4551,姜弘星,P38334,卫衣,服装,700.69,2024-08-31 21:34:45,2,1401.38,杭州,女,42
U5013,庞贵哲,P47981,历史书籍,书籍,771.62,2024-01-27 20:42:28,3,2314.86,杭州,女,20
U2196,臧裕伯,P18166,漫画,书籍,838.47,2024-06-29 02:09:42,5,4192.35,重庆,男,30
U4884,江豪才,P81260,运动鞋,服装,554.09,2024-03-06 11:00:52,1,554.09,北京,男,58
U2656,禹光,P60129,香水,美妆,334.85,2024-06-11 03:15:36,3,1004.55,天津,女,32
U7661,麻俊维,P90741,T恤,服装,772.77,2024-11-27 21:02:43,5,3863.85,南京,女,46
U1398,丁峰朋,P28873,羽绒服,服装,887.84,2024-03-17 19:54:25,2,1775.68,西安,女,34
U5188,计功,P79359,技术教材,书籍,949.74,2024-02-13 04:03:10,4,3798.96,重庆,男,52
U5310,云顺祥,P92647,科幻小说,书籍,471.24,2024-04-20 04:28:51,4,1884.96,广州,男,53
U7160,齐盛,P45898,技术教材,书籍,220.48,2024-04-24 08:34:30,3,661.44,广州,男,30
U7722,戴利风,P92159,桌游,玩具,449.74,2024-04-22 03:04:19,5,2248.7,武汉,女,61
U5420,康宏建,P29931,时尚杂志,书籍,664.29,2024-05-23 23:05:14,1,664.29,重庆,女,31
U8475,傅友,P78251,变形金刚,玩具,297.3,2024-11-20 03:11:48,3,891.9,上海,女,63
U2495,冯国,P94029,台灯,家居,185.26,2024-07-01 21:04:49,5,926.3,北京,男,31
U7566,邵厚,P93816,餐桌,家居,2984.63,2024-08-23 03:54:57,5,14923.15,成都,女,41
U9366,左若轮,P97807,篮球,运动,899.59,2024-09-14 16:04:22,5,4497.95,苏州,男,32
U5415,潘震士,P15463,芭比娃娃,玩具,462.9,2024-03-28 00:43:27,5,2314.5,北京,男,23
U4863,丁旭,P79215,显示器,电子产品,9004.04,2024-12-24 14:52:33,4,36016.16,南京,女,45
U6337,宋涛震,P54723,办公椅,家居,3948.41,2024-03-09 16:55:34,4,15793.64,成都,女,43
U5923,吴功,P19187,香水,美妆,295.99,2024-08-29 11:48:49,5,1479.95,深圳,男,51
U9852,方钧雄,P49876,牛仔裤,服装,809.98,2024-02-22 16:51:19,3,2429.94,西安,女,49
U7278,马利旭,P42267,化妆刷套装,美妆,531.06,2024-08-19 05:14:37,4,2124.24,广州,女,50
U6587,花龙鸣,P31819,充电宝,电子产品,2559.13,2024-07-25 00:55:59,1,2559.13,重庆,男,29
U1128,闵晨贵,P59635,办公椅,家居,4717.86,2024-10-08 14:10:55,3,14153.58,杭州,男,55
U9120,盛波茂,P28030,运动鞋,服装,530.12,2024-12-06 00:17:33,3,1590.36,上海,男,61
U4374,唐平弘,P90463,变形金刚,玩具,947.91,2024-02-08 22:15:01,4,3791.64,深圳,男,39
U8285,诸天维,P36774,沙发,家居,920.13,2024-04-30 06:44:14,3,2760.39,天津,男,45
U3715,邵坚杰,P39117,遥控车,玩具,576.73,2024-10-24 12:43:24,4,2306.92,重庆,女,30
U8941,邓达群,P36970,口红,美妆,593.31,2024-03-26 18:45:50,4,2373.24,广州,女,44
U8921,贝鹏博,P53997,遥控车,玩具,918.52,2024-11-16 01:23:52,1,918.52,上海,男,36
U3021,乐超鹏,P88922,平板电脑,电子产品,3214.03,2024-08-03 02:50:54,3,9642.09,广州,男,52
U2273,马伟翔,P52843,面霜,美妆,225.11,2024-01-17 10:20:30,4,900.44,西安,男,64
U1526,左海江,P76724,卫衣,服装,898.66,2024-06-22 10:18:38,3,2695.98,南京,女,35
U7147,柯江明,P62254,口红,美妆,130.17,2024-04-17 13:47:38,5,650.85,苏州,男,56
U8794,屈文强,P47277,显示器,电子产品,4803.86,2024-10-30 10:00:54,1,4803.86,北京,男,45
U8844,乐晨永,P20565,四件套,家居,4531.63,2024-07-26 17:47:48,1,4531.63,广州,女,18
U5893,金超榕,P99448,牛仔裤,服装,828.35,2024-08-30 11:31:30,1,828.35,天津,女,63
U4222,夏俊,P13219,连衣裙,服装,393.95,2024-06-09 23:01:24,5,1969.75,上海,男,64
U2796,奚世强,P59434,羽绒服,服装,710.14,2024-09-09 15:19:09,4,2840.56,北京,女,30
U5466,孔敬固,P26192,面霜,美妆,52.0,2024-06-30 22:27:55,3,156.0,西安,女,53
U1597,刁利,P56154,粉底液,美妆,424.75,2024-11-04 08:49:13,2,849.5,广州,男,42
U9643,干茂,P40850,口红,美妆,855.72,2024-01-01 08:05:38,1,855.72,西安,男,58
U2768,吕邦亮,P47373,化妆刷套装,美妆,125.14,2024-02-16 11:44:28,2,250.28,深圳,女,30
U7223,康旭厚,P46534,桌游,玩具,192.36,2024-04-24 00:46:17,2,384.72,杭州,男,58
U2791,窦超平,P29555,牛仔裤,服装,308.2,2024-02-20 12:06:59,4,1232.8,杭州,女,41
U6730,樊进松,P68114,充电宝,电子产品,1990.87,2024-12-11 14:36:27,3,5972.61,西安,女,24
U6313,倪全朗,P11915,遥控车,玩具,876.64,2024-10-09 19:08:51,1,876.64,苏州,女,42
U5549,时树勇,P69897,变形金刚,玩具,393.27,2024-12-21 14:23:36,1,393.27,南京,女,53
U1662,高承,P32658,抱枕,家居,4600.71,2024-07-18 00:23:51,5,23003.55,深圳,男,56
U2365,奚克厚,P26045,跑步鞋,运动,36.61,2024-08-20 23:00:27,4,146.44,深圳,女,59
U7353,解斌,P91058,T恤,服装,433.72,2024-08-29 18:21:09,5,2168.6,武汉,男,31
U7734,许亮良,P52852,人物传记,书籍,117.45,2024-09-24 09:48:25,5,587.25,苏州,女,33
U2651,童德保,P73038,跳绳,运动,143.84,2024-12-23 12:46:30,5,719.2,杭州,男,25
U8765,阮富策,P11713,科幻小说,书籍,662.55,2024-01-01 07:02:53,5,3312.75,上海,男,23
U5254,臧健,P53803,山地车,运动,490.42,2024-08-14 13:10:00,4,1961.68,苏州,女,64
U2110,丁伦波,P38697,人物传记,书籍,317.48,2024-10-01 17:06:15,2,634.96,重庆,女,55
U9242,廉壮航,P92752,科幻小说,书籍,811.47,2024-09-07 05:06:58,5,4057.35,重庆,女,23
U5334,费全,P45213,运动鞋,服装,225.56,2024-05-25 21:23:03,4,902.24,杭州,男,42
U1063,华志之,P21455,洗发水,美妆,528.73,2024-10-29 12:49:00,1,528.73,成都,男,36
U3500,于克,P14111,口红,美妆,886.66,2024-06-17 17:59:16,4,3546.64,杭州,女,41
U7846,吉安晨,P95529,哑铃,运动,853.19,2024-07-26 23:36:01,5,4265.95,重庆,女,39
U1946,左绍利,P79080,夹克,服装,803.07,2024-05-30 03:51:35,3,2409.21,重庆,男,31
U4008,杭翰言,P95377,科幻小说,书籍,507.8,2024-04-21 05:26:59,5,2539.0,北京,女,56
U1039,路全朗,P86950,运动鞋,服装,865.38,2024-01-22 07:56:43,4,3461.52,广州,男,57
U6078,伍泰,P90706,跑步鞋,运动,67.79,2024-07-03 10:26:48,5,338.95,天津,女,64
U6015,虞泰,P44640,收纳盒,家居,3928.88,2024-05-31 16:07:23,4,15715.52,天津,男,57
U1981,经功进,P50063,跑步鞋,运动,545.97,2024-01-17 21:39:54,4,2183.88,北京,女,42
U8800,施林发,P58755,连衣裙,服装,680.42,2024-02-16 13:44:02,2,1360.84,重庆,女,61
U3540,罗弘良,P96507,智能手机,电子产品,7211.09,2024-01-18 17:34:06,3,21633.27,重庆,女,30
U6548,华哲晨,P66765,跑步鞋,运动,258.6,2024-11-24 22:18:45,1,258.6,上海,女,39
U9250,齐茂承,P11791,羽绒服,服装,427.76,2024-03-11 17:19:10,1,427.76,天津,女,34
U9993,莫朋家,P12618,口红,美妆,729.3,2024-05-17 23:30:38,4,2917.2,上海,女,39
U9254,冯广彪,P63725,山地车,运动,363.32,2024-03-28 00:35:58,2,726.64,重庆,女,19
U2515,方利,P14966,台灯,家居,493.85,2024-11-05 23:35:36,2,987.7,重庆,女,61
U4417,宗国,P54013,智能手表,电子产品,4123.9,2024-03-19 12:13:17,4,16495.6,西安,男,39
U8094,李勇东,P95196,哑铃,运动,408.09,2024-11-12 15:40:02,4,1632.36,杭州,男,22
U3328,水彪进,P97990,T恤,服装,459.21,2024-06-23 12:23:08,1,459.21,天津,男,54
U1728,董民楠,P50375,沙发,家居,3644.6,2024-05-02 10:23:15,2,7289.2,上海,男,24
U2671,刁裕义,P33876,羽毛球拍,运动,817.07,2024-11-23 05:41:31,1,817.07,北京,男,33
U6491,鲍晨武,P62146,粉底液,美妆,934.73,2024-08-22 17:57:17,5,4673.65,广州,女,26
U7996,水伦,P49720,桌游,玩具,782.97,2024-09-18 13:52:51,4,3131.88,天津,女,22
U8963,米文杰,P68368,拼图,玩具,107.4,2024-05-03 07:36:01,3,322.2,天津,女,18
U3855,项壮,P35724,技术教材,书籍,401.84,2024-10-09 03:35:01,3,1205.52,武汉,男,23
U2055,皮若磊,P86980,遥控车,玩具,170.71,2024-11-07 07:20:32,2,341.42,武汉,男,38
U6024,李涛壮,P84803,羽绒服,服装,733.34,2024-10-14 22:16:16,2,1466.68,天津,女,38
U5498,任栋钧,P12037,遥控车,玩具,888.25,2024-03-25 17:06:48,3,2664.75,杭州,女,61
U9176,舒成奇,P76569,乐高积木,玩具,574.35,2024-02-04 12:09:26,5,2871.75,北京,男,18
U3453,杜以武,P70212,智能手机,电子产品,3241.43,2024-02-15 17:00:55,3,9724.29,北京,女,64
U9659,史彪行,P83439,毛绒玩具,玩具,638.29,2024-01-01 14:22:26,3,1914.87,北京,男,43
U4312,单康,P67473,人物传记,书籍,896.23,2024-07-16 18:06:57,4,3584.92,成都,男,59
U7418,苏广,P70042,粉底液,美妆,379.01,2024-10-12 17:25:43,4,1516.04,上海,男,39
U4280,水明航,P23677,历史书籍,书籍,427.95,2024-04-28 00:04:18,1,427.95,上海,男,34
U9834,邵友河,P20979,办公椅,家居,2984.0,2024-12-14 04:01:36,5,14920.0,武汉,女,41
U8773,宗若俊,P33063,显示器,电子产品,1239.86,2024-10-22 20:51:59,1,1239.86,苏州,女,46
U9084,滕邦信,P73385,时尚杂志,书籍,483.33,2024-11-15 04:48:40,1,483.33,武汉,女,47
U5620,应贵彪,P48261,篮球,运动,352.08,2024-05-04 13:22:23,4,1408.32,上海,女,34
U8155,姚康,P75725,羽毛球拍,运动,527.06,2024-05-31 18:45:00,4,2108.24,深圳,女,34
U7997,李谦,P82624,变形金刚,玩具,412.92,2024-08-17 02:51:02,1,412.92,苏州,男,32
U9775,戴进,P50091,台灯,家居,568.78,2024-07-05 01:55:23,5,2843.9,成都,女,50
U8009,卜仁之,P59138,哑铃,运动,130.74,2024-03-20 00:34:16,3,392.22,上海,女,48
U6735,朱裕,P10496,乐高积木,玩具,206.53,2024-04-06 18:14:06,2,413.06,上海,女,26
U4464,冯若富,P71708,变形金刚,玩具,849.88,2024-02-19 04:22:35,4,3399.52,天津,男,27
U6815,钟致言,P86890,桌游,玩具,537.43,2024-02-06 13:27:10,2,1074.86,广州,女,29
U4239,卫中茂,P23581,哑铃,运动,222.96,2024-07-27 00:14:07,4,891.84,西安,男,42
U8867,常航,P25489,连衣裙,服装,52.97,2024-03-09 09:35:59,2,105.94,重庆,男,47
U6697,臧元武,P51646,笔记本电脑,电子产品,2537.25,2024-04-25 01:41:22,1,2537.25,杭州,女,26
U8253,柳明兴,P57651,收纳盒,家居,3658.0,2024-07-11 13:45:25,3,10974.0,杭州,男,38
U9316,华家,P72949,运动鞋,服装,497.28,2024-11-11 00:12:56,3,1491.84,西安,男,28
U5468,蔡子,P78495,牛仔裤,服装,891.99,2024-11-28 11:19:06,2,1783.98,上海,男,41
U6674,戚发进,P47060,智能手表,电子产品,6056.07,2024-09-15 08:34:35,2,12112.14,深圳,男,31
U5107,魏行,P44886,平板电脑,电子产品,3710.76,2024-10-31 01:46:35,3,11132.28,广州,男,21
U3762,华中诚,P88970,漫画,书籍,47.07,2024-02-16 18:24:52,1,47.07,杭州,女,61
U6691,平山壮,P28817,平板电脑,电子产品,7211.2,2024-04-28 06:59:19,2,14422.4,杭州,女,60
U7592,余飞,P53180,历史书籍,书籍,923.25,2024-04-05 15:43:32,3,2769.75,西安,女,19
U4328,宋强,P30523,羽绒服,服装,578.35,2024-11-17 16:09:19,5,2891.75,上海,女,18
U1124,米毅,P57795,餐桌,家居,3983.98,2024-04-23 19:05:06,5,19919.9,南京,女,36
U5703,邓振先,P66124,科幻小说,书籍,906.96,2024-03-03 08:12:48,5,4534.8,西安,男,40
U9319,施彪若,P57227,化妆刷套装,美妆,125.93,2024-03-21 08:15:18,5,629.65,成都,女,60
U5361,邓家平,P38551,T恤,服装,814.59,2024-06-19 08:39:22,2,1629.18,天津,男,40
U9921,邱楠绍,P23703,心理学,书籍,984.97,2024-07-15 05:37:23,3,2954.91,成都,女,56
U1225,花全,P81210,收纳盒,家居,2642.32,2024-06-16 01:39:23,4,10569.28,南京,女,33
U2235,朱邦兴,P53471,科幻小说,书籍,162.9,2024-03-18 20:44:35,5,814.5,苏州,男,45
U7228,康军世,P37101,连衣裙,服装,453.25,2024-11-12 19:02:47,2,906.5,南京,男,60
U9466,邬泽辰,P68475,T恤,服装,755.56,2024-11-05 07:31:58,4,3022.24,广州,女,42
U8991,洪信伦,P77605,科幻小说,书籍,579.96,2024-09-26 12:17:19,5,2899.8,上海,女,54
U1059,卫斌,P35854,连衣裙,服装,239.92,2024-12-16 15:38:58,5,1199.6,武汉,男,65
U7249,赵昌,P28594,山地车,运动,935.1,2024-12-25 11:39:44,2,1870.2,西安,男,34
U2000,骆福敬,P86642,智能手表,电子产品,7900.61,2024-11-30 23:25:36,2,15801.22,广州,男,18
U8057,邵亮,P83057,充电宝,电子产品,6435.64,2024-01-06 15:03:51,2,12871.28,上海,男,44
U5242,史建,P51475,餐桌,家居,511.93,2024-12-08 13:34:13,4,2047.72,武汉,男,20
U4131,伏行志,P16694,跳绳,运动,592.65,2024-08-04 05:21:25,1,592.65,成都,女,50
U2641,酆伦雄,P12045,历史书籍,书籍,319.11,2024-12-29 04:53:35,1,319.11,天津,男,61
U1561,尹风致,P23179,面霜,美妆,147.58,2024-05-08 11:33:30,5,737.9,杭州,男,24
U1694,陈奇,P41027,香水,美妆,60.7,2024-12-12 23:37:22,5,303.5,广州,女,59
U5912,时康文,P49177,面霜,美妆,65.07,2024-10-02 22:45:16,4,260.28,北京,女,43
U5860,禹泽,P87711,羽毛球拍,运动,817.47,2024-09-24 06:33:57,1,817.47,天津,女,30
U2771,岑楠,P51077,羽绒服,服装,202.8,2024-12-04 09:56:15,4,811.2,上海,女,23
U8880,康保兴,P66458,卫衣,服装,138.53,2024-01-12 12:42:36,1,138.53,重庆,男,36
U3989,花东,P63433,智能手表,电子产品,5294.55,2024-06-03 15:32:01,3,15883.65,天津,女,19
U5544,安宁信,P46640,沙发,家居,4620.74,2024-06-27 14:44:21,5,23103.7,武汉,男,37
U8205,戚裕腾,P27722,夹克,服装,528.77,2024-08-23 22:57:42,1,528.77,广州,女,38
U2314,陶子博,P47972,办公椅,家居,4147.32,2024-11-18 18:27:22,5,20736.6,苏州,女,32
U9707,袁中亨,P43949,时尚杂志,书籍,575.51,2024-12-05 20:09:53,4,2302.04,深圳,男,46
U2881,范政功,P69441,办公椅,家居,893.36,2024-10-05 08:00:48,2,1786.72,杭州,女,31
U7047,经保冠,P80245,跳绳,运动,432.3,2024-06-24 02:22:24,2,864.6,北京,女,43
U7069,葛天峰,P96851,科幻小说,书籍,557.09,2024-01-26 13:29:35,4,2228.36,武汉,女,25
U2404,茅旭启,P47302,连衣裙,服装,432.06,2024-08-09 08:29:01,5,2160.3,天津,女,23
U3785,万朗震,P55730,连衣裙,服装,839.77,2024-10-05 08:22:32,4,3359.08,上海,男,30
U6374,金利思,P56364,智能手表,电子产品,8274.99,2024-05-08 02:54:08,1,8274.99,成都,男,54
U5796,茅震生,P41680,心理学,书籍,194.81,2024-12-21 05:00:17,5,974.05,深圳,男,65
U5275,戴强岩,P81984,科幻小说,书籍,277.5,2024-06-24 15:19:42,1,277.5,武汉,男,28
U1880,皮功敬,P59560,时尚杂志,书籍,189.63,2024-05-12 14:43:37,5,948.15,杭州,女,26
U3010,魏平保,P19201,收纳盒,家居,4081.09,2024-07-13 17:19:55,1,4081.09,苏州,男,42
U1793,邵善政,P75409,羽绒服,服装,575.95,2024-12-23 13:46:12,2,1151.9,南京,男,50
U4161,邹伯,P89144,人物传记,书籍,132.93,2024-08-04 20:35:52,4,531.72,重庆,男,20
U1107,柯祥杰,P36546,运动鞋,服装,54.0,2024-08-10 15:44:52,5,270.0,北京,男,52
U3519,苏清新,P51034,跑步鞋,运动,944.74,2024-10-05 16:59:27,2,1889.48,苏州,男,64
U9512,滕武学,P37537,拼图,玩具,314.61,2024-04-25 08:42:12,4,1258.44,杭州,女,51
U8427,鲁民河,P45071,智能手机,电子产品,3887.02,2024-10-01 18:47:23,1,3887.02,北京,女,57
U8979,管河晨,P44742,遥控车,玩具,232.41,2024-02-28 21:44:33,2,464.82,杭州,女,27
U9618,孔若,P99982,运动鞋,服装,859.66,2024-02-20 09:23:28,2,1719.32,南京,男,26
U9061,康翰涛,P37569,香水,美妆,455.89,2024-06-02 03:18:20,5,2279.45,杭州,男,28
U4862,薛茂茂,P36441,四件套,家居,2418.75,2024-05-19 20:47:27,5,12093.75,成都,女,37
U4038,于谦,P37901,办公椅,家居,2998.13,2024-11-10 04:59:12,3,8994.39,广州,男,63
U9235,诸力,P99988,面霜,美妆,926.52,2024-05-16 07:19:25,4,3706.08,北京,男,61
U8970,皮博振,P19857,拼图,玩具,165.99,2024-12-22 06:06:48,3,497.97,北京,女,23
U5502,梁琛江,P30542,历史书籍,书籍,488.75,2024-01-24 16:24:03,4,1955.0,上海,女,56
U3685,徐会江,P15015,技术教材,书籍,730.27,2024-11-21 00:14:30,4,2921.08,上海,女,35
U6755,解谦,P11183,芭比娃娃,玩具,588.07,2024-03-07 18:28:40,1,588.07,成都,女,52
U3651,孟琛,P49229,乐高积木,玩具,77.15,2024-12-21 06:40:42,4,308.6,深圳,女,24
U7107,张有克,P50007,时尚杂志,书籍,837.62,2024-11-02 22:54:07,2,1675.24,广州,女,20
U3655,酆清明,P65037,笔记本电脑,电子产品,3997.92,2024-03-31 16:19:13,2,7995.84,广州,女,18
U2871,屈彪,P60012,连衣裙,服装,659.79,2024-09-04 17:34:06,1,659.79,深圳,男,50
U3200,昝学明,P11710,T恤,服装,295.03,2024-10-15 08:00:16,1,295.03,南京,女,38
U8936,葛强言,P60820,台灯,家居,1076.41,2024-11-27 08:29:54,1,1076.41,广州,女,37
U1524,喻兴义,P34692,连衣裙,服装,421.63,2024-03-25 15:17:26,2,843.26,广州,男,57
U1168,鲍梁,P61678,跳绳,运动,519.22,2024-03-17 03:14:33,5,2596.1,天津,男,56
U3840,支之达,P55296,防晒霜,美妆,553.17,2024-11-25 21:58:33,2,1106.34,深圳,女,53
U7884,毛生利,P72819,山地车,运动,388.31,2024-04-10 15:42:27,2,776.62,北京,女,45
U8601,包新固,P88741,T恤,服装,46.37,2024-11-03 12:45:46,4,185.48,上海,女,54
U7741,邹天,P29957,哑铃,运动,553.65,2024-02-18 04:00:56,5,2768.25,苏州,男,44
U4790,邹昌平,P22781,心理学,书籍,893.91,2024-05-08 04:17:02,4,3575.64,杭州,女,37
U2481,范伟雄,P94340,平板电脑,电子产品,4214.27,2024-09-07 21:48:34,5,21071.35,天津,男,22
U1079,夏致,P88100,人物传记,书籍,624.3,2024-08-14 03:39:23,4,2497.2,武汉,女,55
U9231,史斌力,P12254,牛仔裤,服装,285.76,2024-04-04 06:42:56,1,285.76,深圳,男,41
U6448,皮振,P91116,智能手机,电子产品,2838.17,2024-11-07 05:29:23,5,14190.85,成都,女,64
U8523,江炎建,P25020,粉底液,美妆,96.15,2024-05-18 07:41:54,2,192.3,杭州,女,23
U1447,戴进,P94722,笔记本电脑,电子产品,513.82,2024-08-28 03:17:01,3,1541.46,西安,男,39
U7184,祁先,P24149,防晒霜,美妆,369.1,2024-12-17 15:52:45,2,738.2,广州,女,56
U1586,熊义志,P57138,面霜,美妆,779.87,2024-11-18 13:15:03,1,779.87,西安,女,38
U1719,姜超龙,P45118,蓝牙耳机,电子产品,3260.32,2024-03-31 19:30:54,2,6520.64,广州,女,36
U9780,刁亨诚,P45238,篮球,运动,729.7,2024-07-03 00:53:09,5,3648.5,天津,女,49
U3013,经会雄,P62081,连衣裙,服装,951.82,2024-12-14 10:10:35,3,2855.46,上海,女,59
U3411,祝行,P13976,蓝牙耳机,电子产品,5957.96,2024-11-05 08:05:03,2,11915.92,北京,女,63
U7260,梁贵行,P23264,智能手表,电子产品,5882.07,2024-10-30 04:00:38,3,17646.21,天津,女,29
U6346,冯奇俊,P50359,餐桌,家居,2590.69,2024-07-27 15:59:16,5,12953.45,上海,男,49
U1327,宗以奇,P75204,遥控车,玩具,250.94,2024-10-25 04:28:57,5,1254.7,杭州,男,49
