用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U3718,湛雄世,P76770,羽绒服,服装,784.57,2024-05-27 15:34:05,4,3138.28,天津,女,42
U3912,茅伯哲,P61378,办公椅,家居,3416.4,2024-03-29 19:57:03,3,10249.2,成都,女,23
U9677,柳友先,P15012,粉底液,美妆,25.09,2024-10-15 15:01:20,4,100.36,西安,女,63
U8036,常生,P13540,篮球,运动,996.71,2024-07-11 17:52:57,2,1993.42,重庆,男,53
U9828,伍亮志,P58827,时尚杂志,书籍,594.97,2024-06-29 01:24:53,2,1189.94,天津,女,38
U6456,蓝泰伟,P97190,办公椅,家居,3340.38,2024-02-20 23:15:41,5,16701.9,重庆,男,30
U2647,云鹏涛,P68450,办公椅,家居,4369.66,2024-08-23 08:39:57,1,4369.66,武汉,男,50
U4583,贲朗勇,P70182,人物传记,书籍,593.23,2024-01-24 14:36:09,5,2966.15,南京,女,33
U8238,元梁义,P34165,技术教材,书籍,67.33,2024-06-21 21:38:44,1,67.33,重庆,女,38
U7892,皮伟,P54754,智能手机,电子产品,5881.61,2024-05-22 23:02:17,1,5881.61,深圳,女,19
U2340,经亮飞,P94182,时尚杂志,书籍,451.71,2024-10-07 11:36:59,1,451.71,杭州,女,25
U1683,鲁伦涛,P32618,香水,美妆,630.57,2024-01-05 05:04:18,5,3152.85,武汉,男,31
U5949,莫致俊,P30006,拼图,玩具,316.29,2024-08-30 00:27:58,2,632.58,成都,女,56
U6896,毛勇振,P59239,牛仔裤,服装,66.82,2024-05-19 03:27:17,1,66.82,深圳,女,36
U1875,房贵俊,P51864,台灯,家居,2513.13,2024-03-16 01:19:36,3,7539.39,南京,男,59
U4440,顾伯良,P34911,卫衣,服装,508.65,2024-01-10 22:45:17,3,1525.95,重庆,男,47
U2789,柳有才,P54022,漫画,书籍,712.15,2024-01-23 11:08:15,1,712.15,天津,男,53
U1955,娄福元,P41048,毛绒玩具,玩具,958.84,2024-02-11 23:41:07,3,2876.52,杭州,男,57
U4133,尹杰,P94606,收纳盒,家居,4018.14,2024-02-17 08:58:12,3,12054.42,北京,男,43
U1694,谈成胜,P64441,人物传记,书籍,274.28,2024-12-15 06:13:57,3,822.84,重庆,女,31
U6973,麻平谦,P34586,办公椅,家居,2103.69,2024-06-12 11:44:33,5,10518.45,广州,女,56
U7045,宣松绍,P33505,拼图,玩具,294.36,2024-06-21 23:19:03,1,294.36,成都,男,31
U5994,廉发,P33194,乐高积木,玩具,430.82,2024-08-27 22:43:08,3,1292.46,南京,女,26
U6011,廉泰江,P25774,粉底液,美妆,327.5,2024-06-17 04:10:55,3,982.5,杭州,男,46
U7575,万星兴,P41882,面霜,美妆,160.01,2024-12-08 13:58:24,5,800.05,苏州,女,43
U5687,江达昌,P13207,技术教材,书籍,450.66,2024-09-05 12:22:09,4,1802.64,西安,女,22
U9892,熊博茂,P31993,羽绒服,服装,312.43,2024-03-12 14:44:45,1,312.43,南京,男,51
U7431,邱波,P50126,拼图,玩具,540.11,2024-08-24 01:28:30,3,1620.33,苏州,女,42
U7107,骆胜成,P70421,夹克,服装,464.0,2024-06-22 10:43:47,3,1392.0,西安,男,27
U4370,娄明东,P44585,抱枕,家居,1143.45,2024-12-05 04:23:01,5,5717.25,西安,男,34
U5905,潘亮博,P67705,拼图,玩具,361.09,2024-02-22 23:07:10,5,1805.45,上海,女,38
U3464,朱彬朗,P11995,夹克,服装,161.85,2024-04-26 08:09:27,5,809.25,武汉,男,33
U6238,廉奇,P58905,芭比娃娃,玩具,788.68,2024-03-07 22:03:24,2,1577.36,西安,女,53
U2563,阮奇行,P16998,充电宝,电子产品,797.17,2024-02-08 15:26:33,1,797.17,深圳,女,38
U4223,元奇善,P89849,乐高积木,玩具,42.11,2024-01-21 21:50:41,2,84.22,北京,男,48
U2305,宋才,P43049,洗发水,美妆,205.38,2024-02-24 00:26:02,1,205.38,苏州,男,34
U7733,汤博,P54446,历史书籍,书籍,961.28,2024-01-07 10:13:32,2,1922.56,苏州,女,33
U6487,卢全志,P75732,乐高积木,玩具,480.43,2024-12-14 04:39:21,5,2402.15,天津,女,21
U2567,孔德旭,P27140,乐高积木,玩具,316.13,2024-08-27 08:30:50,1,316.13,成都,女,28
U4760,湛朗泰,P82231,人物传记,书籍,825.68,2024-05-10 01:33:18,2,1651.36,西安,女,54
U9157,贲学光,P63341,洗发水,美妆,44.76,2024-05-19 11:37:01,2,89.52,成都,男,25
U3365,贺昌祥,P98394,拼图,玩具,321.93,2024-09-10 07:58:40,5,1609.65,西安,女,45
U2684,康维成,P45790,连衣裙,服装,400.95,2024-02-21 07:27:29,3,1202.85,苏州,女,38
U9392,诸进宁,P57088,卫衣,服装,472.44,2024-02-25 06:19:33,5,2362.2,西安,男,41
U2184,童雄政,P63690,乐高积木,玩具,362.26,2024-10-27 03:57:09,4,1449.04,苏州,男,51
U6952,昌学榕,P13135,牛仔裤,服装,203.0,2024-09-18 13:09:53,1,203.0,武汉,男,62
U1914,施民善,P49098,夹克,服装,171.32,2024-11-14 10:32:03,2,342.64,西安,男,47
U7122,葛保,P93744,人物传记,书籍,206.55,2024-06-08 23:00:47,2,413.1,广州,男,44
U3837,韦钧庆,P87364,沙发,家居,585.3,2024-09-30 14:07:00,3,1755.9,深圳,男,33
U2017,费保,P45685,变形金刚,玩具,500.15,2024-06-11 03:27:31,1,500.15,成都,男,36
U7372,吴利德,P43585,蓝牙耳机,电子产品,3483.76,2024-02-16 12:27:10,5,17418.8,苏州,女,21
U7974,季先浩,P41327,防晒霜,美妆,698.38,2024-08-06 11:48:51,4,2793.52,北京,男,50
U3249,卢士钧,P23918,运动鞋,服装,210.48,2024-07-20 03:39:01,4,841.92,武汉,男,29
U5325,邹思时,P97757,智能手机,电子产品,6281.03,2024-11-09 00:33:41,1,6281.03,成都,男,18
U9258,蓝哲俊,P49839,拼图,玩具,988.62,2024-04-25 05:41:15,4,3954.48,西安,男,53
U2337,邱震,P37941,台灯,家居,909.87,2024-11-11 09:57:20,4,3639.48,天津,男,57
U7358,穆梁和,P24643,智能手机,电子产品,6623.12,2024-03-17 02:53:11,1,6623.12,成都,男,42
U9325,平壮,P21610,充电宝,电子产品,7341.21,2024-08-31 19:09:08,2,14682.42,重庆,女,43
U6725,邓东,P35087,充电宝,电子产品,1754.84,2024-08-23 14:25:22,4,7019.36,广州,女,24
U2877,穆群伯,P43339,人物传记,书籍,735.96,2024-02-23 05:04:40,1,735.96,南京,女,33
U4573,左岩行,P26141,四件套,家居,4586.41,2024-01-01 21:34:53,3,13759.23,重庆,男,22
U8396,施飞贵,P27394,哑铃,运动,985.82,2024-07-17 23:02:19,1,985.82,重庆,男,58
U5578,滕子,P95997,面霜,美妆,56.75,2024-10-08 13:50:35,4,227.0,南京,男,36
U5870,狄文元,P93974,连衣裙,服装,25.59,2024-03-24 06:14:40,3,76.77,上海,女,26
U4073,强坚宁,P71080,心理学,书籍,127.56,2024-03-19 01:46:24,2,255.12,重庆,女,23
U2092,尹行,P63891,台灯,家居,4828.35,2024-07-17 15:13:53,1,4828.35,重庆,女,55
U8764,昌志清,P82160,变形金刚,玩具,546.05,2024-06-26 20:12:29,3,1638.15,成都,女,63
U3839,季朗明,P15232,面霜,美妆,504.26,2024-03-14 11:47:00,5,2521.3,北京,女,60
U3393,洪飞彬,P33310,夹克,服装,651.63,2024-02-12 19:04:03,3,1954.89,杭州,女,52
U3598,杜晨进,P75795,技术教材,书籍,515.89,2024-05-02 20:48:37,3,1547.67,武汉,女,42
U6198,郑旭国,P41013,漫画,书籍,81.13,2024-09-24 01:40:34,1,81.13,杭州,女,42
U2337,莫波先,P42880,运动鞋,服装,259.49,2024-12-14 18:32:43,4,1037.96,成都,女,28
U7316,万力,P79581,香水,美妆,604.89,2024-11-18 22:23:31,2,1209.78,西安,男,53
U8531,庞武利,P18158,夹克,服装,364.31,2024-04-30 07:51:31,3,1092.93,重庆,女,22
U8360,黄乐刚,P69435,瑜伽垫,运动,106.22,2024-08-16 17:49:54,4,424.88,南京,男,40
U8789,江良,P56828,乐高积木,玩具,1030.33,2024-08-21 02:34:47,1,1030.33,成都,男,26
U1885,滕林固,P85556,口红,美妆,849.48,2024-10-03 02:00:25,5,4247.4,杭州,男,27
U9376,房安维,P24645,篮球,运动,92.62,2024-06-18 06:24:20,4,370.48,广州,男,63
U5303,周武以,P10974,夹克,服装,320.95,2024-02-02 10:02:41,4,1283.8,深圳,女,60
U4408,湛星邦,P86472,芭比娃娃,玩具,145.2,2024-02-23 06:32:45,1,145.2,上海,女,54
U9712,万绍鸣,P67013,收纳盒,家居,3922.07,2024-05-26 05:47:26,4,15688.28,苏州,女,20
U2642,云维松,P69337,平板电脑,电子产品,1261.39,2024-08-20 00:02:23,2,2522.78,广州,女,38
U1527,谢安冠,P50082,办公椅,家居,1043.98,2024-08-24 23:29:56,2,2087.96,西安,男,47
U9347,柳树山,P84285,毛绒玩具,玩具,117.97,2024-04-11 04:17:51,1,117.97,武汉,男,23
U7068,章友炎,P51405,瑜伽垫,运动,956.69,2024-08-21 13:01:24,2,1913.38,西安,女,58
U4664,伏刚达,P59398,面霜,美妆,303.86,2024-02-25 20:04:10,2,607.72,成都,男,47
U8613,昝山,P25134,平板电脑,电子产品,7974.4,2024-03-29 09:37:38,3,23923.2,重庆,女,58
U8426,冯宁国,P33847,遥控车,玩具,416.4,2024-02-21 15:42:12,1,416.4,深圳,女,59
U9107,江保,P46951,拼图,玩具,782.39,2024-05-25 13:52:07,1,782.39,杭州,女,35
U3200,蒋雄,P11727,牛仔裤,服装,292.3,2024-09-30 00:38:35,2,584.6,深圳,女,22
U8536,庞军元,P63950,办公椅,家居,3882.19,2024-02-25 18:39:56,2,7764.38,重庆,男,60
U9965,蓝宁,P11196,篮球,运动,543.5,2024-07-28 11:23:06,2,1087.0,杭州,男,25
U5981,雷宁腾,P56607,防晒霜,美妆,1018.73,2024-02-02 05:13:05,1,1018.73,南京,女,37
U5256,狄群江,P37516,时尚杂志,书籍,797.89,2024-12-13 22:42:06,4,3191.56,武汉,女,50
U8582,纪元磊,P51910,口红,美妆,192.95,2024-01-24 19:00:17,2,385.9,天津,女,64
U8041,颜磊树,P16974,台灯,家居,3191.96,2024-03-08 03:00:17,5,15959.8,重庆,男,46
U6165,郝光航,P65200,蓝牙耳机,电子产品,9629.9,2024-07-29 05:01:16,2,19259.8,成都,女,26
U3608,谢炎,P22057,台灯,家居,297.93,2024-10-07 00:35:20,1,297.93,南京,女,45
U5740,水安全,P23883,人物传记,书籍,819.6,2024-06-01 10:35:39,3,2458.8,深圳,女,33
U7927,陈彬琛,P48051,瑜伽垫,运动,193.76,2024-04-25 09:04:30,4,775.04,南京,男,59
U8441,和斌鸣,P18827,连衣裙,服装,592.2,2024-12-29 03:15:36,3,1776.6,西安,男,32
U9416,傅学,P20663,夹克,服装,336.34,2024-02-10 17:56:19,4,1345.36,成都,男,47
U8101,郎诚,P15958,羽毛球拍,运动,429.56,2024-12-23 13:25:07,1,429.56,西安,男,38
U5737,韦先,P39961,毛绒玩具,玩具,311.1,2024-06-18 12:27:36,4,1244.4,上海,女,59
U7294,汤茂国,P74997,香水,美妆,21.95,2024-10-12 04:07:43,1,21.95,武汉,男,63
U9217,戚冠泽,P73790,跳绳,运动,417.62,2024-10-27 05:01:47,1,417.62,成都,女,36
U9007,酆宏天,P72638,跳绳,运动,458.5,2024-09-06 06:40:03,3,1375.5,深圳,男,62
U9749,雷河,P88770,科幻小说,书籍,304.9,2024-07-01 01:41:01,3,914.7,西安,女,35
U9862,董进功,P54429,牛仔裤,服装,171.33,2024-06-06 01:06:55,4,685.32,南京,女,46
U7022,孙文,P73312,牛仔裤,服装,210.61,2024-09-01 21:57:51,2,421.22,武汉,男,23
U4916,江义辰,P20253,防晒霜,美妆,711.68,2024-09-12 01:41:23,2,1423.36,广州,女,52
U1725,顾鹏涛,P68270,笔记本电脑,电子产品,4239.6,2024-03-05 19:28:43,5,21198.0,广州,男,55
U1010,严斌之,P39115,防晒霜,美妆,39.6,2024-02-11 18:43:15,3,118.8,深圳,女,52
U8502,常琛,P41027,运动鞋,服装,615.08,2024-06-13 12:59:18,1,615.08,西安,女,59
U4090,柳翔豪,P43975,技术教材,书籍,337.84,2024-05-29 11:10:19,3,1013.52,西安,女,55
U5882,闵乐言,P16312,芭比娃娃,玩具,176.77,2024-04-20 13:53:18,2,353.54,武汉,女,29
U3923,祝永,P31577,运动鞋,服装,213.23,2024-09-24 21:58:36,3,639.69,杭州,女,33
U1525,韩晨,P23035,跳绳,运动,238.54,2024-03-19 02:03:43,5,1192.7,南京,女,25
U4438,韩风,P51383,收纳盒,家居,140.71,2024-11-01 16:36:47,4,562.84,成都,男,65
U1121,林山康,P83257,平板电脑,电子产品,8941.66,2024-03-24 00:07:09,2,17883.32,西安,女,28
U2119,毕全,P46805,羽绒服,服装,407.49,2024-09-08 09:34:10,2,814.98,深圳,女,47
U4317,夏德,P81904,篮球,运动,62.8,2024-05-05 11:08:00,2,125.6,重庆,女,21
U2123,奚泽福,P90416,运动鞋,服装,145.66,2024-09-24 03:37:14,3,436.98,苏州,男,62
U4938,骆全,P65037,历史书籍,书籍,768.74,2024-01-04 10:24:57,3,2306.22,南京,男,59
U8372,祝维,P99618,篮球,运动,79.43,2024-03-10 10:14:07,4,317.72,南京,男,28
U3892,和友,P91419,笔记本电脑,电子产品,4923.65,2024-02-09 19:05:03,4,19694.6,成都,女,52
U9926,魏壮伯,P37386,充电宝,电子产品,5257.06,2024-07-12 17:58:18,5,26285.3,南京,女,37
U6514,钱发子,P49210,瑜伽垫,运动,532.54,2024-02-02 01:10:55,5,2662.7,武汉,男,64
U1565,邬会梁,P26239,T恤,服装,984.24,2024-05-27 11:04:16,5,4921.2,苏州,女,44
U9946,宗树彪,P19361,芭比娃娃,玩具,609.9,2024-01-22 22:50:45,4,2439.6,苏州,男,41
U4074,凤健力,P88831,抱枕,家居,2337.81,2024-01-08 00:37:15,2,4675.62,天津,男,51
U9011,徐启,P68032,技术教材,书籍,160.9,2024-04-26 19:59:42,2,321.8,北京,女,41
U5945,左山义,P21517,拼图,玩具,419.55,2024-03-09 12:16:41,2,839.1,武汉,男,58
U4523,韩永博,P55144,显示器,电子产品,8716.69,2024-04-11 23:27:45,4,34866.76,天津,女,51
U4540,邓钧进,P95737,漫画,书籍,53.0,2024-10-16 10:33:28,1,53.0,天津,男,49
U3339,任功河,P79179,跳绳,运动,249.81,2024-02-09 04:24:01,1,249.81,广州,男,18
U5916,杭旭,P78850,技术教材,书籍,428.8,2024-08-20 06:21:14,3,1286.4,重庆,女,27
U2794,闵德盛,P90799,芭比娃娃,玩具,83.24,2024-01-28 22:20:57,2,166.48,武汉,男,54
U2605,章永辰,P24878,跑步鞋,运动,517.65,2024-08-21 01:54:25,5,2588.25,重庆,男,65
U6329,霍东,P56145,笔记本电脑,电子产品,4709.81,2024-05-04 15:08:56,5,23549.05,苏州,女,33
U3475,冯峰,P23079,面霜,美妆,935.39,2024-11-23 15:05:00,4,3741.56,北京,女,46
U2526,唐毅杰,P35917,洗发水,美妆,1029.46,2024-12-22 10:37:03,1,1029.46,上海,女,50
U3683,卫豪超,P36928,跳绳,运动,718.63,2024-07-15 08:25:06,4,2874.52,西安,女,35
U9291,成彪庆,P59412,沙发,家居,1891.62,2024-03-05 15:04:02,1,1891.62,杭州,女,39
U9571,徐克康,P43359,变形金刚,玩具,901.83,2024-08-14 23:42:48,3,2705.49,深圳,男,61
U4879,喻心承,P90612,篮球,运动,53.79,2024-01-04 22:52:55,1,53.79,南京,男,32
U6201,余永,P53159,跳绳,运动,926.22,2024-10-05 19:06:52,1,926.22,天津,女,48
U4593,邓文,P93450,充电宝,电子产品,5818.16,2024-03-16 03:11:46,2,11636.32,上海,女,63
U9805,穆福庆,P53370,乐高积木,玩具,763.89,2024-01-02 09:56:06,2,1527.78,苏州,男,60
U9228,彭河文,P23784,科幻小说,书籍,194.88,2024-09-17 15:23:38,1,194.88,成都,男,38
U8544,童彪昌,P12294,台灯,家居,3937.64,2024-06-06 03:25:22,2,7875.28,上海,男,39
U6102,孙昌,P28327,化妆刷套装,美妆,603.94,2024-03-08 18:36:37,3,1811.82,西安,女,48
U4031,颜轮,P66559,拼图,玩具,868.48,2024-02-26 19:12:45,3,2605.44,西安,女,30
U4653,王风,P50728,变形金刚,玩具,760.34,2024-03-01 13:22:03,4,3041.36,成都,女,39
U9991,湛平元,P20471,洗发水,美妆,42.31,2024-10-11 22:58:45,5,211.55,天津,男,51
U3486,鲁德强,P90817,变形金刚,玩具,686.53,2024-06-27 10:15:58,5,3432.65,西安,男,25
U1336,钮星,P31829,历史书籍,书籍,602.23,2024-01-22 09:10:13,1,602.23,深圳,女,63
U4121,倪江健,P17378,跳绳,运动,246.23,2024-12-14 07:31:04,2,492.46,成都,女,49
U8654,时保善,P97541,科幻小说,书籍,305.66,2024-02-21 00:57:44,5,1528.3,苏州,女,48
U8829,褚善祥,P17031,口红,美妆,1025.73,2024-09-04 09:49:15,5,5128.65,重庆,女,26
U7211,诸思,P47420,抱枕,家居,5204.76,2024-11-13 04:06:37,1,5204.76,深圳,女,56
U8305,韦友飞,P13908,羽毛球拍,运动,622.27,2024-04-17 19:37:57,1,622.27,天津,女,43
U8265,唐友以,P58560,历史书籍,书籍,1004.98,2024-06-29 13:11:21,1,1004.98,广州,女,58
U2719,裘义乐,P57737,跑步鞋,运动,959.46,2024-02-01 02:38:33,3,2878.38,上海,女,22
U5711,滕龙,P84206,哑铃,运动,988.21,2024-06-25 20:57:08,3,2964.63,天津,女,23
U4571,成义鸣,P35756,连衣裙,服装,972.17,2024-04-05 18:16:54,5,4860.85,上海,女,57
U8235,郝世鹏,P30954,时尚杂志,书籍,339.03,2024-11-29 06:41:51,2,678.06,武汉,女,25
U6245,卫士平,P98416,餐桌,家居,496.87,2024-09-04 07:57:50,2,993.74,深圳,男,62
U1005,麻民进,P35365,显示器,电子产品,2741.99,2024-02-06 23:04:31,3,8225.97,重庆,女,60
U4460,禹旭思,P25566,山地车,运动,117.17,2024-08-05 18:04:29,2,234.34,天津,女,38
U8230,经永,P86433,人物传记,书籍,65.06,2024-12-26 21:41:20,4,260.24,苏州,女,54
U9019,卫兴国,P94989,历史书籍,书籍,31.82,2024-01-19 02:01:16,3,95.46,上海,男,44
U9017,霍勇群,P96588,山地车,运动,57.23,2024-12-16 06:30:22,2,114.46,上海,男,36
U8422,樊时壮,P22789,毛绒玩具,玩具,538.48,2024-05-28 21:08:03,3,1615.44,武汉,男,31
U9385,钮梁,P94738,办公椅,家居,1154.37,2024-06-27 01:25:49,4,4617.48,重庆,女,50
U5269,韩泽,P91769,餐桌,家居,300.33,2024-01-26 10:54:06,2,600.66,苏州,男,27
U1573,纪群和,P65603,山地车,运动,617.62,2024-09-27 04:44:15,3,1852.86,重庆,男,29
U1749,孔腾广,P91219,羽绒服,服装,236.22,2024-04-03 23:47:01,1,236.22,苏州,女,40
U9541,伍豪策,P21060,收纳盒,家居,2917.32,2024-04-14 12:28:25,4,11669.28,天津,男,32
U6763,吉树仁,P85361,显示器,电子产品,8656.66,2024-06-28 03:49:07,3,25969.98,武汉,男,57
U3943,和翰,P20816,跳绳,运动,271.17,2024-12-01 21:26:01,2,542.34,北京,男,21
U3166,项康,P52704,连衣裙,服装,843.09,2024-10-11 06:35:47,2,1686.18,杭州,男,19
U5303,庞庆胜,P61502,笔记本电脑,电子产品,8552.25,2024-08-23 16:17:48,4,34209.0,苏州,男,18
U4621,奚毅有,P80881,充电宝,电子产品,8489.51,2024-06-13 06:43:08,1,8489.51,西安,女,23
U3359,应航伟,P73156,羽绒服,服装,376.04,2024-07-30 18:25:41,4,1504.16,天津,女,26
U8201,邓星,P80196,沙发,家居,2809.08,2024-02-22 21:54:22,2,5618.16,成都,女,46
U1672,潘弘,P84844,人物传记,书籍,624.57,2024-01-22 07:14:34,2,1249.14,武汉,女,49
U8290,张浩海,P19596,平板电脑,电子产品,10483.88,2024-11-15 22:52:02,3,31451.64,北京,男,62
U4217,潘新超,P16803,连衣裙,服装,403.0,2024-02-12 23:16:19,4,1612.0,苏州,女,23
U5603,苏进腾,P86882,蓝牙耳机,电子产品,2756.15,2024-09-13 15:45:37,2,5512.3,上海,女,35
U7456,昌杰,P95487,面霜,美妆,56.26,2024-03-20 16:44:35,2,112.52,武汉,男,40
U8770,钱之坚,P81385,羽绒服,服装,611.64,2024-05-20 07:55:24,5,3058.2,上海,女,51
U6380,路振轮,P40626,办公椅,家居,572.84,2024-10-17 06:54:24,2,1145.68,杭州,女,37
U5751,诸永亨,P72697,瑜伽垫,运动,384.78,2024-12-25 20:06:16,4,1539.12,苏州,男,37
U8809,秦旭德,P61200,变形金刚,玩具,738.31,2024-07-19 05:37:45,1,738.31,深圳,男,48
U1961,邱武平,P59154,台灯,家居,2195.13,2024-09-17 02:21:51,1,2195.13,杭州,女,36
U7092,郝伟琛,P84909,哑铃,运动,669.14,2024-07-26 19:08:41,5,3345.7,深圳,男,31
U8702,贝奇谦,P95340,跳绳,运动,420.74,2024-10-10 14:40:55,4,1682.96,深圳,女,35
U4711,昝腾弘,P43833,跑步鞋,运动,711.9,2024-08-25 17:11:35,5,3559.5,广州,女,39
U6461,曹绍庆,P72761,连衣裙,服装,27.5,2024-04-02 20:33:40,4,110.0,西安,男,25
U7181,花永彪,P13921,餐桌,家居,4306.67,2024-03-01 18:12:59,1,4306.67,上海,女,30
U6277,禹海,P39511,跳绳,运动,325.01,2024-02-17 04:46:36,5,1625.05,广州,男,35
U3092,莫榕,P52555,篮球,运动,914.75,2024-06-27 12:14:08,3,2744.25,杭州,男,56
U6438,云松先,P48926,粉底液,美妆,767.19,2024-08-01 21:14:20,5,3835.95,南京,女,51
U5615,刁楠,P36675,技术教材,书籍,487.48,2024-11-29 05:03:07,4,1949.92,苏州,男,64
U3206,昌梁建,P74963,漫画,书籍,747.93,2024-06-15 11:07:40,5,3739.65,成都,女,22
U1672,马哲广,P98141,香水,美妆,604.82,2024-06-01 05:36:51,1,604.82,深圳,女,51
U5614,房裕,P55947,平板电脑,电子产品,7968.59,2024-03-10 21:20:42,5,39842.95,广州,男,46
U9697,皮龙峰,P34048,显示器,电子产品,542.29,2024-06-06 10:59:05,4,2169.16,广州,女,19
U6892,倪俊达,P47922,变形金刚,玩具,357.89,2024-07-27 20:44:54,3,1073.67,北京,男,25
U4112,卜良,P24326,历史书籍,书籍,62.11,2024-04-15 12:24:39,2,124.22,武汉,男,54
U8608,安祥,P96573,变形金刚,玩具,375.04,2024-07-22 10:27:04,1,375.04,北京,男,48
U2132,梁世信,P16767,防晒霜,美妆,386.8,2024-08-25 01:57:00,1,386.8,北京,女,44
U3019,魏光震,P61748,毛绒玩具,玩具,805.29,2024-10-11 22:00:11,4,3221.16,西安,男,42
U2149,滕彪先,P79986,毛绒玩具,玩具,1024.58,2024-04-23 11:18:56,4,4098.32,广州,女,18
U7579,马勇,P89636,化妆刷套装,美妆,197.6,2024-02-04 09:02:37,4,790.4,成都,女,59
U9007,倪祥飞,P16640,餐桌,家居,615.87,2024-01-12 06:49:36,3,1847.61,天津,女,23
U2628,狄裕钧,P34494,面霜,美妆,444.41,2024-01-29 20:59:05,1,444.41,苏州,男,60
U2654,范朋,P11612,桌游,玩具,662.19,2024-11-13 11:55:49,1,662.19,上海,男,22
U7543,应言,P68203,人物传记,书籍,572.77,2024-11-25 02:58:59,5,2863.85,苏州,男,55
U2835,云厚,P50164,跑步鞋,运动,826.47,2024-09-30 12:56:05,2,1652.94,南京,女,58
U3442,包维新,P23532,夹克,服装,478.09,2024-02-28 08:32:15,1,478.09,苏州,男,47
U4612,葛松绍,P49686,心理学,书籍,523.88,2024-12-28 13:12:56,3,1571.64,南京,女,35
U1235,许厚坚,P52798,办公椅,家居,3940.3,2024-08-24 09:26:30,2,7880.6,武汉,女,40
U1504,吉子朋,P57869,充电宝,电子产品,3260.19,2024-02-18 11:17:18,3,9780.57,深圳,女,45
