用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U4688,刁超行,P19827,洗发水,美妆,862.63,2024-09-17 22:33:04,2,1725.26,杭州,男,37
U9614,鲍树,P76296,防晒霜,美妆,263.81,2024-10-26 12:14:53,4,1055.24,上海,女,33
U6751,雷江哲,P86028,芭比娃娃,玩具,849.85,2024-07-16 21:20:57,2,1699.7,天津,女,32
U8432,童裕彪,P33011,科幻小说,书籍,527.26,2024-05-12 01:23:55,3,1581.78,广州,女,22
U1025,鲍固仁,P49153,科幻小说,书籍,461.92,2024-06-19 17:32:59,5,2309.6,深圳,女,64
U1631,狄波,P33170,防晒霜,美妆,664.33,2024-02-09 22:44:30,4,2657.32,重庆,女,59
U7440,单朋乐,P57713,桌游,玩具,49.15,2024-02-27 12:46:19,4,196.6,重庆,女,33
U1191,曹维绍,P22521,运动鞋,服装,847.52,2024-04-01 07:04:28,4,3390.08,南京,女,53
U7918,余刚广,P27352,面霜,美妆,729.24,2024-10-19 15:51:34,4,2916.96,天津,男,29
U8806,唐裕克,P80961,科幻小说,书籍,197.87,2024-02-05 19:38:43,1,197.87,杭州,男,26
U4352,邬政亮,P39791,毛绒玩具,玩具,449.39,2024-08-09 02:54:49,2,898.78,杭州,女,39
U6003,章辉钧,P94565,沙发,家居,4464.47,2024-08-12 05:08:50,3,13393.41,武汉,女,35
U7958,管安波,P99710,漫画,书籍,348.13,2024-10-29 23:50:52,2,696.26,深圳,男,54
U9524,田河,P41151,洗发水,美妆,240.59,2024-08-30 03:31:51,1,240.59,武汉,男,18
U9464,蒋祥楠,P55374,牛仔裤,服装,399.73,2024-08-03 02:28:08,4,1598.92,广州,女,64
U8867,谢康平,P98182,漫画,书籍,148.74,2024-12-09 06:12:26,3,446.22,成都,女,65
U6057,裘鸣庆,P43573,充电宝,电子产品,5136.69,2024-05-10 20:28:44,5,25683.45,广州,男,46
U2565,左政志,P59682,跑步鞋,运动,733.21,2024-02-29 02:19:52,2,1466.42,广州,男,19
U2690,鲁星,P41340,餐桌,家居,4321.57,2024-08-11 17:40:44,5,21607.85,天津,男,50
U7228,邬武,P17693,防晒霜,美妆,703.36,2024-01-27 06:15:56,1,703.36,西安,女,44
U9217,江学若,P76656,跑步鞋,运动,722.29,2024-08-16 21:37:14,2,1444.58,苏州,女,31
U1084,霍盛,P98910,遥控车,玩具,321.82,2024-10-29 00:08:42,5,1609.1,南京,男,32
U6194,奚彪,P80008,拼图,玩具,448.27,2024-07-03 08:28:11,2,896.54,苏州,女,19
U6133,夏厚辉,P44031,办公椅,家居,5032.2,2024-05-07 14:41:26,5,25161.0,杭州,女,38
U5270,安泰峰,P77517,毛绒玩具,玩具,435.25,2024-04-26 11:48:10,1,435.25,北京,女,59
U9211,童杰富,P91248,夹克,服装,242.45,2024-11-03 20:56:53,2,484.9,西安,男,56
U8732,殷庆,P80422,蓝牙耳机,电子产品,7592.61,2024-03-13 17:51:36,2,15185.22,深圳,女,19
U7552,常强振,P58033,蓝牙耳机,电子产品,7028.45,2024-01-02 06:07:19,5,35142.25,南京,男,38
U1155,董策进,P78263,乐高积木,玩具,209.48,2024-04-22 15:38:47,3,628.44,苏州,女,47
U4939,昝敬腾,P20462,哑铃,运动,51.71,2024-05-13 19:14:00,2,103.42,南京,男,65
U6765,石军,P92969,技术教材,书籍,432.67,2024-03-03 18:51:11,2,865.34,西安,女,57
U7562,邹伟思,P52740,连衣裙,服装,1003.06,2024-11-03 23:54:48,3,3009.18,苏州,女,18
U7282,宋河震,P28271,粉底液,美妆,518.5,2024-02-18 23:44:57,2,1037.0,西安,男,19
U2169,萧群世,P93595,防晒霜,美妆,251.97,2024-05-03 23:01:12,5,1259.85,广州,女,37
U5869,张强和,P41605,粉底液,美妆,573.83,2024-08-06 19:33:20,4,2295.32,苏州,女,64
U6110,卜辉栋,P37290,历史书籍,书籍,363.11,2024-07-11 02:26:35,5,1815.55,上海,男,31
U8926,夏保会,P57665,科幻小说,书籍,853.81,2024-12-08 03:11:31,5,4269.05,杭州,女,62
U9883,钟策,P14397,笔记本电脑,电子产品,8171.99,2024-02-11 23:09:30,2,16343.98,北京,女,43
U2545,吕才康,P28604,桌游,玩具,227.35,2024-12-18 16:40:23,1,227.35,上海,女,23
U8114,孙龙乐,P83300,山地车,运动,302.6,2024-02-28 03:05:17,3,907.8,深圳,男,60
U8778,殷诚亮,P16990,心理学,书籍,248.52,2024-05-06 04:03:45,5,1242.6,上海,男,58
U2923,鲁俊,P77330,跳绳,运动,569.37,2024-08-12 02:21:43,5,2846.85,上海,男,39
U2893,齐勇克,P66802,篮球,运动,707.58,2024-01-11 11:20:35,4,2830.32,苏州,女,39
U5781,禹斌,P57151,蓝牙耳机,电子产品,4359.93,2024-07-20 22:30:59,2,8719.86,广州,男,21
U9706,鲁振奇,P29465,跳绳,运动,359.92,2024-11-20 18:17:23,5,1799.6,天津,男,58
U7796,林壮,P55993,羽毛球拍,运动,492.74,2024-03-18 17:24:20,2,985.48,北京,女,26
U3800,席天杰,P10407,科幻小说,书籍,814.74,2024-07-30 08:33:43,3,2444.22,西安,女,48
U4660,韩善诚,P24612,遥控车,玩具,645.99,2024-09-11 09:01:59,4,2583.96,天津,女,25
U8104,殷涛策,P95762,收纳盒,家居,486.4,2024-08-09 06:31:48,5,2432.0,成都,男,61
U1322,缪振岩,P83604,心理学,书籍,575.05,2024-05-21 04:38:45,3,1725.15,杭州,男,51
U3052,席奇,P52474,运动鞋,服装,437.56,2024-04-24 23:53:17,3,1312.68,天津,男,27
U6701,钱全思,P62728,遥控车,玩具,215.65,2024-03-18 14:31:30,5,1078.25,广州,女,56
U5742,喻言岩,P97212,技术教材,书籍,482.61,2024-01-01 09:47:47,5,2413.05,广州,女,43
U6394,莫伟彬,P48286,笔记本电脑,电子产品,6010.53,2024-02-26 21:45:05,5,30052.65,西安,女,44
U3847,杜保成,P94393,化妆刷套装,美妆,956.95,2024-06-06 03:13:09,3,2870.85,杭州,女,31
U6076,杭乐武,P98822,变形金刚,玩具,969.53,2024-04-11 17:14:52,1,969.53,南京,男,23
U1386,时泰,P86083,T恤,服装,419.7,2024-06-12 02:51:59,4,1678.8,重庆,女,62
U4352,谢彪,P13748,洗发水,美妆,636.04,2024-12-18 05:07:30,3,1908.12,西安,女,34
U5508,戚先,P21442,乐高积木,玩具,34.99,2024-05-17 20:10:32,4,139.96,重庆,男,51
U4204,曹平山,P20861,人物传记,书籍,1018.67,2024-12-10 15:07:04,1,1018.67,广州,男,42
U5745,葛顺翔,P92006,餐桌,家居,1739.25,2024-12-15 02:12:20,1,1739.25,北京,男,52
U1510,宋友和,P29858,夹克,服装,46.36,2024-05-05 04:33:00,1,46.36,武汉,女,51
U8474,季超腾,P23413,拼图,玩具,480.81,2024-04-17 20:19:56,3,1442.43,广州,女,25
U5226,伏彪康,P71257,哑铃,运动,419.27,2024-05-18 02:33:45,2,838.54,苏州,男,48
U8108,贝新,P34063,技术教材,书籍,501.19,2024-05-09 01:44:48,4,2004.76,广州,女,34
U7796,杨成,P81126,乐高积木,玩具,738.75,2024-04-08 03:16:21,2,1477.5,成都,男,50
U9660,江才,P44749,连衣裙,服装,951.61,2024-03-26 20:22:59,3,2854.83,南京,男,63
U4748,伏庆,P77073,桌游,玩具,423.96,2024-01-22 22:45:44,4,1695.84,苏州,男,37
U3624,岑武敬,P45700,遥控车,玩具,85.14,2024-11-11 17:28:54,2,170.28,上海,女,27
U9363,花国哲,P75872,时尚杂志,书籍,555.38,2024-08-06 08:59:14,5,2776.9,杭州,男,50
U1102,江勇建,P25202,跑步鞋,运动,270.96,2024-11-19 20:36:28,4,1083.84,西安,女,57
U5162,刁亮震,P71987,显示器,电子产品,8783.61,2024-08-09 03:36:08,1,8783.61,重庆,女,55
U9487,常厚梁,P75019,历史书籍,书籍,763.99,2024-11-18 11:42:55,2,1527.98,重庆,男,40
U4493,林明绍,P73770,平板电脑,电子产品,7452.85,2024-06-26 03:59:33,2,14905.7,武汉,女,65
U8320,任河亮,P25936,毛绒玩具,玩具,651.83,2024-12-25 01:25:02,5,3259.15,西安,男,49
U4828,萧新岩,P18304,卫衣,服装,336.87,2024-07-22 17:50:36,2,673.74,上海,女,41
U3328,平轮,P26863,面霜,美妆,163.34,2024-05-21 02:07:35,2,326.68,南京,男,39
U9177,钱光启,P65646,笔记本电脑,电子产品,956.14,2024-07-27 17:27:44,3,2868.42,成都,男,34
U8163,孙群风,P40481,香水,美妆,522.23,2024-07-25 09:11:29,3,1566.69,西安,男,46
U3711,于壮,P13111,运动鞋,服装,319.33,2024-01-01 07:27:55,5,1596.65,北京,男,23
U5665,邓力,P82635,遥控车,玩具,336.39,2024-07-10 08:26:44,3,1009.17,成都,女,32
U5882,元子言,P27843,防晒霜,美妆,510.65,2024-09-30 15:04:59,4,2042.6,广州,女,53
U5016,沈达清,P41316,乐高积木,玩具,859.19,2024-07-10 11:46:26,2,1718.38,杭州,男,48
U9872,计和风,P32467,芭比娃娃,玩具,839.72,2024-06-25 11:14:54,1,839.72,北京,女,32
U2780,单鸣鹏,P72370,沙发,家居,239.12,2024-02-08 18:04:34,3,717.36,上海,男,18
U3760,雷思力,P79971,跑步鞋,运动,774.37,2024-09-08 19:13:43,1,774.37,西安,女,34
U8110,纪旭生,P28571,漫画,书籍,416.95,2024-11-24 06:21:03,1,416.95,重庆,男,56
U6724,霍进国,P20086,牛仔裤,服装,644.88,2024-06-28 02:59:14,1,644.88,成都,女,39
U7742,马邦承,P65776,运动鞋,服装,460.33,2024-10-18 14:57:21,2,920.66,重庆,男,54
U5976,缪盛维,P64452,乐高积木,玩具,500.63,2024-03-18 17:28:08,5,2503.15,天津,男,56
U8698,舒勇昌,P55643,防晒霜,美妆,217.2,2024-06-10 22:48:44,2,434.4,西安,女,45
U9203,钟子俊,P46840,跳绳,运动,965.32,2024-01-24 10:18:20,2,1930.64,重庆,女,27
U6763,阮保,P30715,哑铃,运动,878.08,2024-02-21 14:07:10,2,1756.16,深圳,男,20
U9976,强义泰,P78097,人物传记,书籍,507.89,2024-06-15 03:10:09,2,1015.78,广州,女,58
U5354,杨善冠,P19239,芭比娃娃,玩具,813.72,2024-03-25 16:57:51,4,3254.88,武汉,男,38
U1829,岑功子,P34724,平板电脑,电子产品,2060.5,2024-08-05 02:46:19,5,10302.5,北京,女,48
U3172,潘绍,P96180,办公椅,家居,4059.83,2024-07-11 19:15:12,3,12179.49,西安,男,54
U2041,孟亨时,P26418,化妆刷套装,美妆,621.34,2024-02-07 21:28:53,1,621.34,北京,女,28
U8582,吉昌清,P70274,牛仔裤,服装,717.25,2024-08-12 15:42:57,5,3586.25,南京,女,38
U2109,阮志翰,P53166,心理学,书籍,321.8,2024-04-28 00:11:25,5,1609.0,上海,男,51
U1424,莫安星,P64943,洗发水,美妆,47.48,2024-11-30 20:35:55,4,189.92,苏州,女,30
U6429,宣江功,P52770,蓝牙耳机,电子产品,8306.09,2024-07-24 11:51:21,1,8306.09,北京,男,25
U9278,柳利豪,P97114,餐桌,家居,4389.58,2024-10-09 18:56:10,4,17558.32,杭州,男,37
U9743,鲁力轮,P43879,心理学,书籍,256.61,2024-08-24 14:38:42,3,769.83,天津,男,52
U1063,宋辉林,P31872,技术教材,书籍,273.55,2024-06-12 05:34:17,2,547.1,深圳,女,41
U8974,熊翔波,P84821,办公椅,家居,4319.48,2024-02-22 15:15:15,1,4319.48,苏州,女,48
U8821,支全,P39524,毛绒玩具,玩具,44.27,2024-02-12 03:46:00,4,177.08,南京,女,42
U7253,蓝兴顺,P20969,餐桌,家居,1277.25,2024-07-20 09:29:57,3,3831.75,苏州,女,52
U3526,谈中冠,P98323,技术教材,书籍,745.2,2024-09-17 07:55:56,3,2235.6,上海,女,41
U4799,安启,P38578,蓝牙耳机,电子产品,8980.09,2024-02-28 08:16:25,3,26940.27,天津,女,28
U2617,霍富有,P62575,T恤,服装,334.86,2024-12-06 19:21:45,1,334.86,西安,男,41
U2459,席策乐,P16608,心理学,书籍,294.82,2024-11-07 08:58:50,3,884.46,天津,女,34
U7037,房豪,P85857,篮球,运动,353.26,2024-09-26 07:19:00,2,706.52,武汉,男,42
U1957,邵清杰,P45543,乐高积木,玩具,876.46,2024-06-06 12:19:40,4,3505.84,上海,男,22
U8495,贲民顺,P80784,遥控车,玩具,397.46,2024-05-16 18:57:54,3,1192.38,天津,女,40
U2236,应坚武,P45703,显示器,电子产品,1241.49,2024-09-15 13:18:11,3,3724.47,天津,女,53
U3844,诸豪成,P85959,技术教材,书籍,155.46,2024-11-04 12:05:26,4,621.84,重庆,男,64
U5942,平明震,P28478,桌游,玩具,808.13,2024-05-21 02:20:22,1,808.13,成都,男,24
U6906,柏仁震,P67991,沙发,家居,3766.27,2024-11-15 03:51:31,1,3766.27,南京,男,34
U2788,昝发,P59984,羽绒服,服装,350.87,2024-12-10 15:14:14,5,1754.35,南京,女,28
U2933,尹弘晨,P90566,科幻小说,书籍,703.27,2024-07-31 14:34:54,2,1406.54,武汉,女,63
U4281,邹波伦,P97731,心理学,书籍,890.82,2024-01-01 02:05:59,4,3563.28,重庆,男,34
U2729,赵固,P46002,智能手机,电子产品,961.35,2024-05-28 07:13:37,1,961.35,深圳,男,50
U7544,任朗康,P50294,科幻小说,书籍,653.76,2024-12-19 23:32:53,4,2615.04,天津,女,43
U6222,严梁,P27986,遥控车,玩具,854.37,2024-12-16 20:29:17,2,1708.74,重庆,男,18
U3517,万建涛,P87949,桌游,玩具,136.88,2024-12-06 22:53:03,4,547.52,成都,女,35
U5900,诸亮天,P53433,卫衣,服装,958.85,2024-12-01 00:27:06,4,3835.4,重庆,女,63
U6487,郎家,P12889,香水,美妆,219.72,2024-03-20 00:15:34,3,659.16,北京,女,25
U3101,祝楠,P13494,夹克,服装,93.71,2024-06-18 11:57:15,2,187.42,成都,女,28
U8793,湛明,P95227,哑铃,运动,968.86,2024-05-17 10:49:40,4,3875.44,深圳,男,32
U7667,蔡谦力,P11344,抱枕,家居,2076.64,2024-12-13 23:29:26,1,2076.64,深圳,男,37
U7728,樊家,P19706,毛绒玩具,玩具,219.69,2024-01-20 02:40:05,1,219.69,重庆,女,41
U3523,熊保武,P45721,运动鞋,服装,249.13,2024-09-01 07:11:15,4,996.52,深圳,女,56
U1387,杜河俊,P86679,羽毛球拍,运动,358.0,2024-03-24 10:34:36,3,1074.0,南京,女,52
U4774,纪杰力,P47141,哑铃,运动,474.23,2024-11-20 12:47:51,4,1896.92,深圳,女,55
U6208,臧冠有,P24372,跳绳,运动,880.7,2024-03-21 13:13:36,3,2642.1,苏州,女,24
U3551,孟群盛,P81628,瑜伽垫,运动,410.11,2024-01-16 16:02:00,5,2050.55,杭州,女,65
U7351,殷浩固,P42165,运动鞋,服装,606.11,2024-05-24 16:34:25,2,1212.22,武汉,女,60
U5236,彭固天,P18828,芭比娃娃,玩具,68.36,2024-02-02 23:12:24,3,205.08,上海,男,33
U8272,缪克树,P44380,粉底液,美妆,813.22,2024-05-17 06:49:04,5,4066.1,重庆,女,42
U3577,林伟军,P21795,遥控车,玩具,538.95,2024-08-03 02:35:15,4,2155.8,上海,男,23
U2702,谈栋炎,P50504,夹克,服装,104.12,2024-06-14 05:54:16,1,104.12,成都,男,20
U1717,闵哲言,P56400,遥控车,玩具,852.72,2024-09-12 21:11:29,2,1705.44,重庆,女,41
U2360,吴振波,P19589,平板电脑,电子产品,4536.19,2024-11-01 20:26:55,3,13608.57,杭州,女,30
U3679,董生民,P57191,T恤,服装,160.84,2024-05-08 15:57:15,4,643.36,广州,女,37
U9635,洪壮贵,P27809,科幻小说,书籍,617.15,2024-04-05 16:49:23,4,2468.6,上海,女,31
U3081,毕世明,P29547,心理学,书籍,743.4,2024-01-16 23:34:40,3,2230.2,武汉,男,49
U6310,顾炎和,P26690,毛绒玩具,玩具,57.95,2024-05-18 21:14:24,2,115.9,天津,女,36
U6636,谢承,P33511,笔记本电脑,电子产品,2301.26,2024-09-12 15:01:17,1,2301.26,武汉,男,21
U9892,喻行峰,P74608,历史书籍,书籍,830.58,2024-06-28 19:03:11,5,4152.9,武汉,男,28
U3588,邹才,P76685,跑步鞋,运动,437.04,2024-12-01 01:02:59,4,1748.16,重庆,男,43
U4574,范之发,P87319,历史书籍,书籍,329.78,2024-12-08 19:23:51,4,1319.12,南京,男,63
U8657,苗鹏,P34962,山地车,运动,815.06,2024-10-13 18:58:04,2,1630.12,武汉,男,46
U7848,莫有,P35129,芭比娃娃,玩具,324.05,2024-02-26 04:35:06,1,324.05,杭州,女,27
U7937,麻明子,P92582,遥控车,玩具,322.59,2024-03-18 23:38:33,2,645.18,南京,男,22
U3831,杭辰世,P44740,抱枕,家居,4116.69,2024-06-05 08:07:04,4,16466.76,杭州,女,58
U1786,窦致健,P93242,夹克,服装,147.23,2024-12-24 17:31:38,2,294.46,西安,男,38
U6137,樊广炎,P21770,哑铃,运动,798.75,2024-02-11 07:10:01,5,3993.75,成都,女,56
U3212,胡邦彬,P12085,乐高积木,玩具,975.24,2024-05-23 05:19:19,3,2925.72,成都,男,51
U8954,祝山安,P19504,时尚杂志,书籍,925.31,2024-12-26 11:06:55,5,4626.55,西安,女,57
U8047,严栋杰,P92456,显示器,电子产品,7277.58,2024-09-04 18:07:07,4,29110.32,深圳,女,64
U4412,颜浩轮,P86219,蓝牙耳机,电子产品,2451.58,2024-12-13 10:03:39,2,4903.16,深圳,女,39
U4152,凤鸣仁,P61062,面霜,美妆,119.22,2024-04-21 19:14:06,1,119.22,杭州,女,31
U3208,施林克,P43569,办公椅,家居,2430.79,2024-03-25 07:24:37,5,12153.95,天津,男,48
U2487,董弘之,P23613,桌游,玩具,586.51,2024-12-10 06:38:52,5,2932.55,西安,女,63
U8292,明维俊,P49575,充电宝,电子产品,8009.83,2024-09-05 16:43:54,5,40049.15,上海,女,61
U2527,宗磊亨,P20228,香水,美妆,933.97,2024-01-25 21:01:08,3,2801.91,北京,男,20
U5467,经飞学,P79520,夹克,服装,839.97,2024-04-30 20:50:50,1,839.97,广州,男,46
U2411,岑伯彬,P83633,漫画,书籍,173.09,2024-12-06 02:48:46,1,173.09,武汉,女,28
U4422,齐松,P36297,漫画,书籍,104.44,2024-02-13 05:49:01,5,522.2,南京,男,55
U5317,梅鹏弘,P92279,T恤,服装,210.28,2024-01-19 04:14:40,3,630.84,天津,女,18
U6539,唐健,P17928,运动鞋,服装,230.74,2024-02-10 15:37:23,3,692.22,广州,男,28
U4217,钱宁雄,P50182,洗发水,美妆,495.24,2024-12-04 09:01:04,1,495.24,北京,男,48
U8535,滕震德,P82377,历史书籍,书籍,435.98,2024-10-19 18:19:39,3,1307.94,杭州,女,18
U1654,李鹏,P34101,科幻小说,书籍,75.91,2024-11-26 19:42:26,5,379.55,武汉,女,50
U7405,贲进新,P51344,乐高积木,玩具,219.63,2024-07-30 08:34:03,3,658.89,深圳,女,41
U5787,酆炎之,P32290,笔记本电脑,电子产品,1432.95,2024-08-19 14:19:23,1,1432.95,天津,女,36
U8407,臧谦绍,P93693,牛仔裤,服装,683.8,2024-04-22 15:17:22,3,2051.4,广州,男,45
U9815,和和涛,P15038,香水,美妆,834.77,2024-03-30 03:50:43,2,1669.54,深圳,男,45
U9940,奚旭清,P48212,遥控车,玩具,706.83,2024-05-16 01:38:02,5,3534.15,深圳,男,35
U2093,包会琛,P48367,篮球,运动,613.34,2024-05-30 15:22:46,3,1840.02,西安,女,29
U1518,经河,P28414,笔记本电脑,电子产品,3132.87,2024-11-01 19:56:41,5,15664.35,广州,男,48
U2557,缪振才,P54398,夹克,服装,548.96,2024-03-15 16:32:28,3,1646.88,武汉,女,27
U3078,石超,P82223,卫衣,服装,853.12,2024-04-16 19:55:43,5,4265.6,苏州,女,43
U2884,赵星明,P44522,洗发水,美妆,415.81,2024-12-24 08:30:54,1,415.81,武汉,女,27
U6174,缪超顺,P91866,粉底液,美妆,945.56,2024-09-27 13:40:40,5,4727.8,苏州,女,56
U2788,管以和,P66170,跳绳,运动,405.85,2024-05-24 18:23:30,5,2029.25,北京,女,64
U8436,廉盛国,P85848,餐桌,家居,2278.56,2024-01-27 17:09:24,4,9114.24,武汉,女,54
U9242,邹弘,P57340,充电宝,电子产品,7264.39,2024-06-16 19:17:24,5,36321.95,成都,女,20
U2673,冯山翰,P99474,羽毛球拍,运动,214.05,2024-12-13 18:29:49,4,856.2,武汉,男,59
U6205,狄固,P59292,夹克,服装,414.86,2024-11-11 06:36:27,5,2074.3,天津,女,39
U9164,吕盛家,P52028,科幻小说,书籍,668.99,2024-10-27 11:19:13,1,668.99,武汉,男,64
U5285,罗海清,P10193,夹克,服装,336.04,2024-04-02 07:13:44,5,1680.2,深圳,男,41
U5232,田坚亨,P60994,口红,美妆,932.83,2024-01-30 11:19:28,1,932.83,北京,女,31
U3364,石俊,P16913,智能手表,电子产品,559.24,2024-11-15 09:28:32,3,1677.72,南京,女,18
U5304,缪朋之,P39103,羽绒服,服装,699.22,2024-12-05 15:21:05,1,699.22,深圳,女,32
U3283,冯俊家,P58395,人物传记,书籍,877.87,2024-12-29 22:37:37,5,4389.35,南京,男,47
U1500,茅志敬,P31829,化妆刷套装,美妆,72.54,2024-09-27 21:51:18,4,290.16,重庆,男,29
U4694,孟才,P49697,芭比娃娃,玩具,267.03,2024-07-13 04:46:42,5,1335.15,天津,女,60
U6968,裘冠辉,P70679,乐高积木,玩具,1016.59,2024-05-31 02:32:45,5,5082.95,重庆,女,33
U8800,康伟宁,P96923,笔记本电脑,电子产品,3904.74,2024-08-31 00:45:35,5,19523.7,苏州,女,32
U4771,裘良,P26888,餐桌,家居,1163.45,2024-08-11 21:44:21,4,4653.8,深圳,男,65
U5993,朱腾树,P29855,科幻小说,书籍,620.83,2024-01-02 10:06:33,2,1241.66,天津,男,64
U9178,季泽旭,P96630,智能手表,电子产品,9948.72,2024-05-31 21:16:17,1,9948.72,广州,男,48
U3587,裘新,P96381,拼图,玩具,951.56,2024-10-31 13:17:26,4,3806.24,杭州,男,60
U9962,单仁,P97340,智能手机,电子产品,2539.34,2024-06-23 03:59:28,5,12696.7,上海,男,37
U5472,彭树保,P27885,充电宝,电子产品,1467.49,2024-12-24 14:36:53,1,1467.49,天津,男,53
U5924,苗政,P85503,芭比娃娃,玩具,396.46,2024-06-27 12:58:23,2,792.92,武汉,男,19
U1753,郎杰,P57378,智能手表,电子产品,9369.09,2024-09-30 05:05:53,5,46845.45,天津,女,56
U2136,葛昌信,P94998,运动鞋,服装,410.08,2024-10-08 00:15:32,3,1230.24,武汉,男,47
U6644,杨伟,P87173,瑜伽垫,运动,392.75,2024-07-03 05:32:28,1,392.75,天津,女,44
U8579,金行裕,P54049,心理学,书籍,450.66,2024-06-11 09:46:22,4,1802.64,上海,女,48
U8335,安达,P13812,篮球,运动,764.26,2024-07-25 12:12:29,2,1528.52,深圳,男,64
U6039,柏庆,P54330,连衣裙,服装,346.68,2024-10-29 10:54:39,2,693.36,杭州,女,35
U2047,梅文国,P15209,显示器,电子产品,2921.85,2024-05-11 06:19:59,3,8765.55,武汉,女,25
U1894,伏勇胜,P39723,餐桌,家居,5075.2,2024-09-19 03:46:06,2,10150.4,武汉,女,58
U7125,郎榕民,P54293,粉底液,美妆,912.54,2024-02-24 22:29:10,3,2737.62,重庆,男,43
U4921,平清,P43108,洗发水,美妆,645.72,2024-11-24 06:54:43,5,3228.6,南京,女,64
U7630,和文翰,P95532,时尚杂志,书籍,643.41,2024-02-10 07:27:59,2,1286.82,重庆,女,57
U9380,范建富,P17501,智能手机,电子产品,1420.42,2024-04-22 21:59:19,1,1420.42,西安,女,62
U2283,郁世俊,P62144,充电宝,电子产品,9203.44,2024-01-30 14:25:41,5,46017.2,深圳,男,48
U7801,尤建克,P52125,心理学,书籍,799.9,2024-07-27 02:21:03,4,3199.6,广州,女,38
